episode,target,ai_starts,update_idx,turn,policy_loss,value_loss,entropy,loss
274,tit_for_tat,1,4,5,0.007211742922663689,0.05544848751742393,0.17418216593796387,0.03319416381418705
275,always_split,0,4,5,-0.007897309958934784,0.5859941150993109,0.17430438585870434,0.2833567005582154
276,always_steal,1,4,5,0.0021432172507047653,0.08711405307985842,0.1753040310286451,0.043947191908955574
277,deceptive_threaten,0,4,5,-0.014049122110009193,0.014979050106148861,0.17373373814916704,-0.008296936750411987
278,honest,1,4,5,0.0067430175840854645,0.687270749360323,0.16968379697937053,0.34868154290597886
279,tit_for_tat,0,4,5,-0.006640056148171425,0.08355941763147712,0.17042913356272038,0.03343536704778671
280,always_split,1,4,5,-0.011436911299824715,0.5168591514229774,0.1735034049488604,0.24525762908160686
281,always_steal,0,4,5,-0.014294801279902458,0.10811889474280179,0.1752865665621357,0.03801177628338337
282,deceptive_threaten,1,4,5,0.007577773183584213,0.017398854571410993,0.17459988534392323,0.014531204476952553
283,honest,0,4,5,-0.00879506766796112,0.16770124644972384,0.17500304584973492,0.07330552116036415
284,tit_for_tat,1,4,5,0.003423888236284256,0.05211057822452858,0.1756941519852262,0.027722228318452835
285,always_split,0,4,5,-0.009007103741168976,0.5979055799543858,0.1753110146819381,0.2881925767287612
286,always_steal,1,4,5,0.002466505393385887,0.07927657198160887,0.17427261106786318,0.04036205820739269
287,deceptive_threaten,0,4,5,-0.008449619635939598,0.012708799747720434,0.17486697415006347,-0.0038438979536294937
288,honest,1,4,5,0.00697210431098938,0.6972529124468565,0.1754873079044046,0.35384369117673486
289,tit_for_tat,0,4,5,-0.006243957206606865,0.07963952753925696,0.17562972838641144,0.03181951865553856
290,always_split,1,4,5,-0.01268569566309452,0.5187252014875412,0.17450552055379376,0.24493184592574835
291,always_steal,0,4,5,0.004778588190674782,0.10330359439831227,0.17237255253712647,0.054706668481230736
292,deceptive_threaten,1,4,5,-0.004877796396613121,0.017441302348245813,0.17165415594354272,0.002126310020685196
293,honest,0,4,5,0.0018691085278987885,0.1590681648813188,0.16961117382743396,0.07970708422362804
294,tit_for_tat,1,4,5,-0.0018159188330173492,0.06329085395555012,0.16988240735372528,0.028130680322647095
295,always_split,0,4,5,-0.013567458838224411,0.5592394340783358,0.1664533380244393,0.26438773330301046
296,always_steal,1,4,5,0.004113141447305679,0.0843497917521745,0.16142011825286318,0.04467385075986385
297,deceptive_threaten,0,4,5,-0.005468390882015228,0.01353390607550864,0.16274148623051587,-0.0003288574516773224
298,honest,1,4,5,0.007051102817058563,0.7129876799881458,0.16681110287026968,0.36187684477772564
299,tit_for_tat,0,4,5,-0.0016941465437412262,0.07165698779863305,0.16754844441311434,0.03245885483920574
300,always_split,1,4,5,-0.009120101109147072,0.08466465619858354,0.1706674038869096,0.03150555491447449
301,always_steal,0,4,5,-0.014575237408280373,0.08055099612101912,0.1744870193360839,0.02395538240671158
302,deceptive_threaten,1,4,5,-0.0206447746604681,0.01222787372052414,0.17506951185350772,-0.016281552612781525
303,honest,0,4,5,-0.031789444386959076,0.159723115619272,0.16879582656838465,0.04638414457440376
304,tit_for_tat,1,4,5,0.006743278354406357,0.05772976006846875,0.15757328498875722,0.0340324230492115
305,always_split,0,4,5,-0.0064001791179180145,0.5995898246765137,0.15849565700045787,0.29180979542434216
306,always_steal,1,4,5,-0.008530465885996819,0.07987385272281244,0.16388525915681385,0.02976759895682335
307,deceptive_threaten,0,4,5,0.006065096706151962,0.012275257532792239,0.16812893524183892,0.010521428659558296
308,honest,1,4,5,0.0017627552151679993,0.6947908494621515,0.16728245870035607,0.3474853520747274
309,tit_for_tat,0,4,5,-0.008097542449831963,0.08086262096185237,0.1694322223047493,0.03063945658504963
310,always_split,1,4,5,-0.012221574783325195,0.5196901243180037,0.17323348263744265,0.24589115008711815
311,always_steal,0,4,5,-0.015718799084424973,0.10521933995187283,0.17473436454019975,0.0351435299962759
312,deceptive_threaten,1,4,5,-0.023352812975645065,0.015232166120313195,0.17243311073980294,-0.017461054027080536
313,honest,0,4,5,0.008814288303256035,0.1613288726657629,0.16668807802489027,0.08781184069812298
314,tit_for_tat,1,4,5,-0.0052599553018808365,0.06132010214787442,0.16720710018125828,0.023728037253022194
315,always_split,0,4,5,-0.010014954954385757,0.10044844658114016,0.17117859049176332,0.038497479632496834
316,always_steal,1,4,5,0.0065828654915094376,0.07158869141130708,0.17385723552433774,0.04063863307237625
317,deceptive_threaten,0,4,5,-0.0026235468685626984,0.009885531387737956,0.17394738424627576,0.0005797334015369415
318,honest,1,4,5,0.0033164899796247482,0.711340170353651,0.1746215859457152,0.35724035973180435
319,tit_for_tat,0,4,5,-0.0026602521538734436,0.07183671212987974,0.17473709759360645,0.03151073679327965
320,always_split,1,4,5,-0.013437837362289429,0.08395269466564059,0.1751716116705211,0.026786793023347855
321,always_steal,0,4,5,0.006537320092320442,0.07524687465047464,0.17408886198245455,0.042419860139489174
322,deceptive_threaten,1,4,5,-0.0054607875645160675,0.011162031990579635,0.17368280472874176,-0.0016165841370821
323,honest,0,4,5,-0.018256530165672302,0.1542534097097814,0.17023995518684387,0.05716777592897415
324,tit_for_tat,1,4,5,0.007066717371344566,0.056806910084560513,0.16359527021995746,0.03383420780301094
325,always_split,0,4,5,-0.003812432289123535,0.10612579062581062,0.16357379271357786,0.047614725306630135
326,always_steal,1,4,5,0.001319965347647667,0.05535290401894599,0.15972583765687887,0.027399158105254173
327,deceptive_threaten,0,4,5,-0.010149750858545303,0.00763580714145462,0.16301751347782556,-0.007962027564644814
328,honest,1,4,5,0.008324036374688148,0.13986239884980023,0.1693410307416343,0.07656182162463665
329,tit_for_tat,0,4,5,-0.014156581833958626,0.07268050394486636,0.16758006557211047,0.020507870241999626
330,always_split,1,4,5,0.004808841273188591,0.5622095484286547,0.1625142137199873,0.2842884734272957
331,always_steal,0,4,5,-0.003127770498394966,0.09769306716043502,0.16216558672022074,0.044097092002630234
332,deceptive_threaten,1,4,5,0.004091067239642143,0.015924826773130007,0.15724433783907443,0.010481046512722969
333,honest,0,4,5,0.002819714369252324,0.7226899564266205,0.15937201940687373,0.36257096752524376
334,tit_for_tat,1,4,5,-0.0010455641895532608,0.06743691847077571,0.1595037065562792,0.03107786551117897
335,always_split,0,4,5,-0.007867403328418732,0.5395653136074543,0.16335568943759426,0.2602816973812878
336,always_steal,1,4,5,0.004408333450555801,0.10353433468844742,0.16731929321395,0.05450228787958622
337,deceptive_threaten,0,4,5,0.0007364563643932343,0.01711767178858281,0.1664085301454179,0.007631219923496246
338,honest,1,4,5,0.0026160217821598053,0.1719182920642197,0.16845580814697314,0.08689060807228088
339,tit_for_tat,0,4,5,5.723908543586731e-05,0.043911427004786674,0.16784424580691848,0.020334508270025253
340,always_split,1,4,5,-0.007242722436785698,0.6183210965245962,0.1703722718229983,0.30021409690380096
341,always_steal,0,4,5,-0.010905342176556587,0.07666934269946069,0.17328361560066696,0.025696508586406708
342,deceptive_threaten,1,4,5,0.006036039441823959,0.011372614110314316,0.17472873684891965,0.009975047782063484
343,honest,0,4,5,0.000376630574464798,0.7045978624373674,0.17469704736140557,0.3509285934269428
344,tit_for_tat,1,4,5,-0.001870015636086464,0.0845283039379865,0.17472430278576212,0.03864687867462635
345,always_split,0,4,5,-0.011398259550333023,0.07198734465055168,0.17385593087237794,0.022856853902339935
346,always_steal,1,4,5,-0.018569545820355415,0.0890579514671117,0.17012381731183268,0.024258194491267204
347,deceptive_threaten,0,4,5,-0.030858611688017845,0.014768185120601629,0.16064538173668552,-0.025080984458327293
348,honest,1,4,5,-0.0403769426047802,0.1455546144861728,0.14199433135217987,0.030980419367551804
349,tit_for_tat,0,4,5,0.002542475238442421,0.08130211743991822,0.12655318969336804,0.041927995160222054
350,always_split,1,4,5,-0.009971661493182182,0.09663221379742026,0.12604702392127365,0.03708397038280964
351,always_steal,0,4,5,0.0026651378720998764,0.05544489130261354,0.11350690692779608,0.029252519831061363
352,deceptive_threaten,1,4,5,-0.005429841578006744,0.00730130730471501,0.11855533452762756,-0.0029647424817085266
353,honest,0,4,5,0.016721343621611595,0.13782699080184102,0.1318516455066856,0.08431631326675415
354,tit_for_tat,1,4,5,0.0010560564696788788,0.07226955465739593,0.13136011522146873,0.03587723337113857
355,always_split,0,4,5,-0.004938310012221336,0.5893090236932039,0.13512018983601592,0.28836499573662877
356,always_steal,1,4,5,-0.008984241634607315,0.08913945476524532,0.14745267741091084,0.034110965207219124
357,deceptive_threaten,0,4,5,-0.011776883155107498,0.011171232785727625,0.15852723207353847,-0.007776539772748947
358,honest,1,4,5,0.00869111716747284,0.148918054997921,0.1661449176244787,0.08148869499564171
359,tit_for_tat,0,4,5,0.000622875988483429,0.0727477311011171,0.1664518074321677,0.03533221408724785
360,always_split,1,4,5,-0.014145761728286743,0.5373652819544077,0.17018853613262763,0.2528349859640002
361,always_steal,0,4,5,-0.01820732280611992,0.11607509508030489,0.17451076189172454,0.03808510862290859
362,deceptive_threaten,1,4,5,0.0051578339189291,0.01569812982666008,0.1745935972285224,0.011260965839028358
363,honest,0,4,5,-0.018571240827441216,0.6497493200004101,0.17473791271913797,0.3045560489408672
364,tit_for_tat,1,4,5,0.007619889453053474,0.1091689484892413,0.1734844166203402,0.06046952120959759
365,always_split,0,4,5,-0.016426866874098778,0.4610870163887739,0.17440461955266073,0.21237260568886995
366,always_steal,1,4,5,-0.01985975168645382,0.15447015466634184,0.1733388857683167,0.05564194172620773
367,deceptive_threaten,0,4,5,0.003960281610488892,0.023014431217234232,0.17023376299766824,0.013765159994363785
368,honest,1,4,5,-0.013577910140156746,0.156206646701321,0.17224450116918888,0.06280295550823212
369,tit_for_tat,0,4,5,-0.020297039300203323,0.0692600222537294,0.1745499129028758,0.012587463483214378
370,always_split,1,4,5,0.006849464029073715,0.5720295403152704,0.17272816936747404,0.2911369474604726
371,always_steal,0,4,5,-0.00984833762049675,0.091689340013545,0.1736234811032773,0.03426011838018894
372,deceptive_threaten,1,4,5,0.005194276571273804,0.012334525347839076,0.17468357365578413,0.009614702314138412
373,honest,0,4,5,0.0020516645163297653,0.703934233635664,0.17453109408234013,0.35227346047759056
374,tit_for_tat,1,4,5,-0.007721994072198868,0.08508097962476313,0.17453859565284802,0.03307310305535793
375,always_split,0,4,5,-0.015381257981061935,0.4971751216799021,0.17379393863666337,0.23146835714578629
376,always_steal,1,4,5,-0.019705677404999733,0.1254870763514191,0.17011268052010564,0.041336722671985626
377,deceptive_threaten,0,4,5,0.006359390914440155,0.01834574641452491,0.1640518328131293,0.01389174535870552
378,honest,1,4,5,-0.009957468137145042,0.1518266887869686,0.1663696336618159,0.0642921794205904
379,tit_for_tat,0,4,5,-0.014367200434207916,0.07845713681308553,0.1719291775880265,0.02314208447933197
380,always_split,1,4,5,-0.017332259565591812,0.08770267479121685,0.17449434836453293,0.02477412484586239
381,always_steal,0,4,5,-0.02346472255885601,0.07726030342746526,0.17227459639980225,0.013442687690258026
382,deceptive_threaten,1,4,5,-0.03644510358572006,0.009834998223595903,0.16206563106970862,-0.03314827382564545
383,honest,0,4,5,0.00879698432981968,0.6180240921676159,0.1456042130739661,0.3163529997691512
384,tit_for_tat,1,4,5,-0.006262894719839096,0.15655343746766448,0.14599713559437077,0.0705538485199213
385,always_split,0,4,5,0.004753464832901955,0.046427790948655456,0.15210087961895624,0.026446346193552017
386,always_steal,1,4,5,-0.033836718648672104,0.12423509964719415,0.13838418544764863,0.026896987110376358
387,deceptive_threaten,0,4,5,0.0041451845318078995,0.015867874455580022,0.12436205007543322,0.010835504159331322
388,honest,1,4,5,-0.007171839475631714,0.6970641370862722,0.1298203261103481,0.3400620245374739
389,tit_for_tat,0,4,5,0.000521048903465271,0.1046652253717184,0.13643871460226364,0.05148927867412567
390,always_split,1,4,5,0.002274535596370697,0.43562969751656055,0.13109767115383875,0.21877841465175152
391,always_steal,0,4,5,-0.00662904791533947,0.15865775290876627,0.13601067809213419,0.07133972086012363
392,deceptive_threaten,1,4,5,0.013024944812059402,0.026583199911328848,0.14583579134341562,0.02485819160938263
393,honest,0,4,5,0.003962552174925804,0.7192817870527506,0.1399551879731007,0.36220389715163037
394,tit_for_tat,1,4,5,-0.007506906986236572,0.06537946662865579,0.1445172524690861,0.023737672716379166
395,always_split,0,4,5,0.004993267357349396,0.10164642741438001,0.1535583317890996,0.05428091250360012
396,always_steal,1,4,5,0.0007101614028215408,0.057317107799462974,0.14983106756699272,0.02787039801478386
397,deceptive_threaten,0,4,5,-0.012914983555674553,0.008513325358308066,0.15754820602887776,-0.010233819484710693
398,honest,1,4,5,0.014408925548195839,0.13832459435798228,0.16731603896187153,0.08189805969595909
399,tit_for_tat,0,4,5,5.9816986322402954e-05,0.07813955727033317,0.1673084158610436,0.037456512451171875
400,always_split,1,4,5,-0.0007929056882858276,0.09218476270325482,0.16804050009523053,0.043619079515337944
401,always_steal,0,4,5,0.0018780920654535294,0.06598199892323464,0.16670199723739643,0.033202072605490685
402,deceptive_threaten,1,4,5,-0.009920705109834671,0.010381815826264074,0.16947815952153178,-0.00642457976937294
403,honest,0,4,5,-0.020462507382035255,0.6547483298927546,0.17400440020719543,0.30517160714953206
404,tit_for_tat,1,4,5,-0.0209719929844141,0.12841813976410776,0.17329879074532073,0.04150407761335373
405,always_split,0,4,5,0.0062584541738033295,0.05489122874860186,0.1693616127304267,0.032010430470108986
406,always_steal,1,4,5,-0.0044495947659015656,0.12537944805808365,0.16815303111070534,0.056558599695563316
407,deceptive_threaten,0,4,5,-0.0008826646953821182,0.0172271190371589,0.1663488576596137,0.006067406386137009
408,honest,1,4,5,-0.014045719057321548,0.16290455497801304,0.17063712429080624,0.06570016592741013
409,tit_for_tat,0,4,5,0.006619807332754135,0.06791178119601682,0.17414541252946947,0.03883422911167145
410,always_split,1,4,5,-0.017862876877188683,0.55510856769979,0.17245860572438687,0.25796681735664606
411,always_steal,0,4,5,-0.02225152775645256,0.10033377230865881,0.16643625526921824,0.02625097706913948
412,deceptive_threaten,1,4,5,0.004523873329162598,0.01348640626474662,0.15984684522845782,0.009668609127402306
413,honest,0,4,5,-0.008180864155292511,0.1602614256553352,0.16273343002831098,0.07032252475619316
414,tit_for_tat,1,4,5,0.005632180720567703,0.07550983320106752,0.1678906145534711,0.041708193719387054
415,always_split,0,4,5,-0.0001385211944580078,0.07822237687651068,0.1672899467885145,0.03729976713657379
416,always_steal,1,4,5,0.00290021114051342,0.0906092234654352,0.16925975820049644,0.04651222564280033
417,deceptive_threaten,0,4,5,-0.0042972322553396225,0.014522398720600904,0.16915392976079602,0.0012724380940198898
418,honest,1,4,5,-0.015489324927330017,0.16435027355328202,0.17269302451313706,0.06495889090001583
419,tit_for_tat,0,4,5,0.005250850692391396,0.0568410316191148,0.17450266319792718,0.03192632459104061
420,always_split,1,4,5,-0.0025649964809417725,0.09982287418097258,0.17448657199565787,0.04560157470405102
421,always_steal,0,4,5,0.0043217819184064865,0.06301727041136473,0.17434334666177165,0.034086959436535835
422,deceptive_threaten,1,4,5,-0.011618996039032936,0.009378813731018454,0.17436536621244159,-0.008673235774040222
423,honest,0,4,5,0.010792138054966927,0.1399798656348139,0.17226158939593006,0.07905945926904678
424,tit_for_tat,1,4,5,-0.01206078752875328,0.07015892017807346,0.17294573299295735,0.02128921076655388
425,always_split,0,4,5,-0.02030937559902668,0.10767044336535037,0.17398121316364268,0.03178603760898113
426,always_steal,1,4,5,0.007331656292080879,0.05418138948152773,0.17182647268782603,0.03270408883690834
427,deceptive_threaten,0,4,5,-0.010407892987132072,0.008774782248110569,0.17064494225633098,-0.007726950570940971
428,honest,1,4,5,-0.00038658082485198975,0.6799056828022003,0.16815272617532173,0.33788474393077195
429,tit_for_tat,0,4,5,0.0004145689308643341,0.10174566635396332,0.16988477329869056,0.04958855360746384
430,always_split,1,4,5,-0.024414068087935448,0.058762762462720275,0.16333715566725004,0.0033339448273181915
431,always_steal,0,4,5,0.005729826167225838,0.09383766632527113,0.15371440306626027,0.05111151188611984
432,deceptive_threaten,1,4,5,-0.02531902678310871,0.013545027297368506,0.148166978462541,-0.02002818137407303
433,honest,0,4,5,-0.004625530913472176,0.6968305017799139,0.13551202107191784,0.34243460185825825
434,tit_for_tat,1,4,5,-0.001155594363808632,0.1050699392799288,0.13381785361707443,0.050041189417243004
435,always_split,0,4,5,-0.009378330782055855,0.4736617747694254,0.14265492130653,0.2260260172188282
436,always_steal,1,4,5,-0.0016793850809335709,0.14337635622359812,0.15105318495625397,0.06849826499819756
437,deceptive_threaten,0,4,5,-0.03456078842282295,0.029111099829606246,0.1388961483608,-0.021394189447164536
438,honest,1,4,5,-0.035222508013248444,0.19019893324002624,0.1208007609602646,0.058668944984674454
439,tit_for_tat,0,4,5,0.0011039264500141144,0.03943523123234627,0.1084306612610817,0.019737232476472855
440,always_split,1,4,5,-0.003936974331736565,0.6635568831115961,0.11476444950676523,0.32669381331652403
441,always_steal,0,4,5,-0.006366576999425888,0.06857231273897924,0.1251069223799277,0.026668516919016838
442,deceptive_threaten,1,4,5,-0.013056939467787743,0.008612930825506737,0.14116092561016558,-0.01016206108033657
443,honest,0,4,5,-0.016336582601070404,0.6763499341905117,0.15889866912038997,0.32024938575341366
444,tit_for_tat,1,4,5,0.009027523919939995,0.11503120453562587,0.16699858940410195,0.06487314961850643
445,always_split,0,4,5,-0.020459482446312904,0.05966627353336662,0.16173265333054587,0.007756326347589493
446,always_steal,1,4,5,0.004425017163157463,0.08957929245661944,0.1542351889947895,0.04767230898141861
447,deceptive_threaten,0,4,5,-0.012934146448969841,0.01123856542727708,0.1515314201678848,-0.008830178529024124
448,honest,1,4,5,0.0020351167768239975,0.7082151062786579,0.145280808195821,0.3546898558270186
449,tit_for_tat,0,4,5,-0.008038738742470741,0.07702860329300165,0.1512999989427044,0.028962573036551476
450,always_split,1,4,5,-0.011191746219992638,0.5329111460596323,0.16126959072425961,0.2536511458456516
451,always_steal,0,4,5,-0.0126419086009264,0.10778568184468895,0.16868524270830676,0.03956408426165581
452,deceptive_threaten,1,4,5,-0.018218746408820152,0.01665850615972886,0.17350138969050022,-0.011624505743384361
453,honest,0,4,5,0.008158225566148758,0.15449271583929658,0.17433739384432556,0.08366120979189873
454,tit_for_tat,1,4,5,-0.012906096875667572,0.07954551099101081,0.17438414862408536,0.02512282319366932
455,always_split,0,4,5,0.0062895268201828,0.5493989773094654,0.17367797262704698,0.27925222273916006
456,always_steal,1,4,5,-0.012865852564573288,0.09502448851708323,0.17426478687411873,0.03290374577045441
457,deceptive_threaten,0,4,5,-0.01970507577061653,0.013436094393910025,0.17317363483743975,-0.014718759804964066
458,honest,1,4,5,-0.02308884635567665,0.6729145105928183,0.16771714743663324,0.3116912320256233
459,tit_for_tat,0,4,5,0.005708964541554451,0.11471338121918961,0.1597127790810191,0.06146853044629097
460,always_split,1,4,5,-0.007165974006056786,0.07283195236232132,0.16194050916237757,0.027630597352981567
461,always_steal,0,4,5,0.006065526977181435,0.09398661029990762,0.16626204397471156,0.05139620415866375
462,deceptive_threaten,1,4,5,-0.001930687576532364,0.013594675417380131,0.16604413345339708,0.0032062064856290817
463,honest,0,4,5,0.006239654496312141,0.7003805115818977,0.16890074118418852,0.3547408905578777
464,tit_for_tat,1,4,5,-0.0017893239855766296,0.08105687057832256,0.16889746839297004,0.03705013729631901
465,always_split,0,4,5,-0.01966477371752262,0.08029621664900333,0.17271177918155445,0.018756220117211342
466,always_steal,1,4,5,-0.028549103066325188,0.08308220969047397,0.17235817014079657,0.011268405243754387
467,deceptive_threaten,0,4,5,0.007390541955828667,0.012179437281574224,0.16662283543337253,0.011814022436738014
468,honest,1,4,5,-0.012446055188775063,0.6646636351943016,0.1690168041313882,0.31819559866562486
469,tit_for_tat,0,4,5,-0.019593721255660057,0.10132077580783516,0.17334488458072883,0.0293332040309906
470,always_split,1,4,5,0.00714755617082119,0.06357247696723789,0.1736766151880147,0.03719703666865826
471,always_steal,0,4,5,0.00035390444099903107,0.09912276815157384,0.1739273275125015,0.048176031559705734
472,deceptive_threaten,1,4,5,0.0017179809510707855,0.01414120437539168,0.17351944044639822,0.007053382694721222
473,honest,0,4,5,0.005425244569778442,0.7171261645853519,0.17396790392376715,0.3622486430685967
474,tit_for_tat,1,4,5,-0.012150099501013756,0.06886981500429101,0.1734118728491012,0.0205506794154644
475,always_split,0,4,5,-0.01759267970919609,0.5428411513566971,0.16998912076087436,0.25212798826396465
476,always_steal,1,4,5,0.0037144552916288376,0.10062436171574518,0.16538736275833799,0.0523727647960186
477,deceptive_threaten,0,4,5,-0.0051559265702962875,0.016000981645902357,0.16435413678118493,0.0012010186910629272
478,honest,1,4,5,0.00018113665282726288,0.15129786357283592,0.16168505881068995,0.07421323098242283
479,tit_for_tat,0,4,5,3.9422884583473206e-05,0.07266047794837505,0.16341313549492043,0.03473552688956261
480,always_split,1,4,5,0.0016323719173669815,0.07913200790062547,0.16119734781386796,0.039586395025253296
481,always_steal,0,4,5,-0.010098909959197044,0.08204157353611663,0.16511517593608005,0.029270729050040245
482,deceptive_threaten,1,4,5,-0.018521036952733994,0.011918584161321633,0.17165823202230968,-0.014278337359428406
483,honest,0,4,5,-0.02425854466855526,0.14875495177693665,0.17350929255917436,0.04838384874165058
484,tit_for_tat,1,4,5,-0.0282774455845356,0.08644062228268012,0.16747494266746799,0.013268101960420609
485,always_split,0,4,5,0.009059228003025055,0.5205836053937674,0.15780806470866082,0.2677729446440935
486,always_steal,1,4,5,-0.00927455723285675,0.13193940138444304,0.15346070226223674,0.05516052059829235
487,deceptive_threaten,0,4,5,0.0008967407047748566,0.021291111485155056,0.14872720566563657,0.010055026039481163
488,honest,1,4,5,-0.011274918913841248,0.7178449705243111,0.15581953008222627,0.34608936845324934
489,tit_for_tat,0,4,5,0.004773402586579323,0.08619518263731152,0.1637301829541684,0.04623369127511978
490,always_split,1,4,5,-0.02904190681874752,0.06937556131742895,0.15516262580058537,0.004094244912266731
491,always_steal,0,4,5,-0.037638064473867416,0.0968289987067692,0.13644593810022343,0.009411972016096115
492,deceptive_threaten,1,4,5,0.002695385366678238,0.010487897076473018,0.12284325895598158,0.006710894405841827
493,honest,0,4,5,-0.006606949493288994,0.6309372093528509,0.1304188150425034,0.30755745619535446
494,tit_for_tat,1,4,5,-0.010050801560282707,0.1303876773454249,0.1429987010124023,0.05371304415166378
495,always_split,0,4,5,-0.013696359470486641,0.4601952377706766,0.15764714995020768,0.2148247892037034
496,always_steal,1,4,5,-0.017287665978074074,0.12697666743770242,0.16708449293946614,0.044529834762215614
497,deceptive_threaten,0,4,5,-0.02630951814353466,0.01967496989891515,0.17331973921318422,-0.018205219879746437
498,honest,1,4,5,-0.019633149728178978,0.7030834276229143,0.17112057556732907,0.33019735402194783
499,tit_for_tat,0,4,5,0.006003186106681824,0.11033264291472733,0.16625898540587514,0.05950693041086197
500,always_split,1,4,5,-0.00947667472064495,0.06830190436448902,0.168086430101539,0.022993411868810654
501,always_steal,0,4,5,-0.020152637735009193,0.0964004568522796,0.17316661966469837,0.026315925642848015
502,deceptive_threaten,1,4,5,-0.029906250536441803,0.011545414290708322,0.17263928790634964,-0.02585994452238083
503,honest,0,4,5,0.013169439509510994,0.6553255934268236,0.16520608172140783,0.33918017326504923
504,tit_for_tat,1,4,5,-0.00950741395354271,0.11508941894862801,0.1662142589339055,0.046375149860978127
505,always_split,0,4,5,-0.016355406492948532,0.49531943909823895,0.17164043472075718,0.22958790883421898
506,always_steal,1,4,5,-0.021381620317697525,0.10769273841287941,0.1736076450542896,0.030728667974472046
507,deceptive_threaten,0,4,5,0.010617906227707863,0.015214843153486868,0.17166681503658765,0.016508663073182106
508,honest,1,4,5,0.004275768995285034,0.6670921929180622,0.17180885624475195,0.33610378741286695
509,tit_for_tat,0,4,5,-0.0018947049975395203,0.10645557194948196,0.17186128551475122,0.04961446858942509
510,always_split,1,4,5,-0.014783212915062904,0.05328829702921212,0.17334133319673128,0.010127535089850426
511,always_steal,0,4,5,-0.020159726962447166,0.11364349396899343,0.17270790690236026,0.03493495285511017
512,deceptive_threaten,1,4,5,0.006675567477941513,0.01578570912261057,0.16922678012997494,0.012876160442829132
513,honest,0,4,5,-0.01008664071559906,0.7098421398550272,0.17085243391920812,0.3431259113131091
514,tit_for_tat,1,4,5,-0.013402903452515602,0.07459346140967682,0.1732714889149065,0.022161101922392845
515,always_split,0,4,5,0.004360118880867958,0.08364844473544508,0.17381209188170033,0.04444620944559574
516,always_steal,1,4,5,-0.000444754958152771,0.07670344784855843,0.17382197580809589,0.03616875596344471
517,deceptive_threaten,0,4,5,-0.011382699012756348,0.012148286832371014,0.17316257094717002,-0.007040182128548622
518,honest,1,4,5,0.004943475127220154,0.1523888858500868,0.17122624246621854,0.07942564226686954
519,tit_for_tat,0,4,5,-0.00139600969851017,0.06596443554735743,0.1710624469887989,0.02987559325993061
520,always_split,1,4,5,0.0013529732823371887,0.0879502451280132,0.16994844354121597,0.04362859949469566
521,always_steal,0,4,5,0.0014860183000564575,0.07648575596977025,0.1702423015558452,0.03802647069096565
522,deceptive_threaten,1,4,5,-0.001561904326081276,0.012017147417040519,0.1699155344576866,0.0027475114911794662
523,honest,0,4,5,0.0005709417164325714,0.7177552711218596,0.1709440211270703,0.35773913915181765
524,tit_for_tat,1,4,5,-0.0005364958196878433,0.06602720977389254,0.17042474920890527,0.030772851780056953
525,always_split,0,4,5,0.002473102882504463,0.5446885153651237,0.17154865471093217,0.2731018615886569
526,always_steal,1,4,5,-0.012158572673797607,0.089801789552439,0.1699020488667884,0.03104330599308014
527,deceptive_threaten,0,4,5,0.00460490956902504,0.014284951440458826,0.16615867293512565,0.010085808113217354
528,honest,1,4,5,0.002528797835111618,0.7078070547431707,0.16656776730087586,0.3547666569647845
529,tit_for_tat,0,4,5,-0.0005135592073202133,0.06653551320778206,0.1660057599292486,0.031094135716557503
530,always_split,1,4,5,-0.008286401629447937,0.09006548719480634,0.1685801288476796,0.03506053052842617
531,always_steal,0,4,5,-0.013214481994509697,0.07295294391224161,0.17219071052750223,0.021540097892284393
532,deceptive_threaten,1,4,5,0.006654398515820503,0.010773094930755178,0.17373852852688287,0.010303542017936707
533,honest,0,4,5,-0.008355563506484032,0.7019939497113228,0.17354605725267902,0.3409059565747157
534,tit_for_tat,1,4,5,0.002604501321911812,0.07138536480488256,0.17272034430425265,0.0365699827671051
535,always_split,0,4,5,-0.009016582742333412,0.080090441275388,0.17340408522068174,0.029294593259692192
536,always_steal,1,4,5,0.004311650991439819,0.08012187294661999,0.17371897423436167,0.04263539984822273
537,deceptive_threaten,0,4,5,-0.0014814399182796478,0.013828896062477725,0.17370267917431192,0.0036959797143936157
538,honest,1,4,5,0.0025779251009225845,0.7117885909974575,0.17334139161903295,0.35673881066031754
539,tit_for_tat,0,4,5,-0.0024404823780059814,0.0669651651987806,0.17336803975558723,0.029308417811989784
540,always_split,1,4,5,-0.013364110141992569,0.08509589591994882,0.17188385576446308,0.02746499888598919
541,always_steal,0,4,5,0.005094323307275772,0.07477463077520952,0.16892468395963078,0.040792396292090416
542,deceptive_threaten,1,4,5,-0.006002020090818405,0.010645160730589964,0.16996293827833142,-0.0023790784180164337
543,honest,0,4,5,0.005877237766981125,0.1589288089890033,0.17207168062668643,0.08362091705203056
544,tit_for_tat,1,4,5,-0.0003064386546611786,0.054082897724583745,0.17200185546607827,0.02501499094069004
545,always_split,0,4,5,-0.007080364972352982,0.5917310025542974,0.17290489298466127,0.28705610428005457
546,always_steal,1,4,5,0.0035478435456752777,0.07792366505600512,0.1736898375893361,0.040772778913378716
547,deceptive_threaten,0,4,5,-0.0007833857089281082,0.0144637262874312,0.17364520038609044,0.004712019115686417
548,honest,1,4,5,0.0017712246626615524,0.15870061051100492,0.1737368665417307,0.07938415557146072
